Sentence,Label
السلام علیکم، میں نے سیون اپ پیاہوں گا اور واقعی مجھے یہ بہت پسند آیا کیونکہ اس کا ذائقہ بے مثال اور تازگی بخش ہے,1
السلام علیکم، میں نے یپسی پیاہوں گا اور واقعی مجھے یہ بہت پسند آیا کیونکہ اس کا ذائقہ بے مثال اور تازگی بخش ہے,1
السلام علیکم، میں نے سیون اپ پیاہوں اور واقعی مجھے یہ بہت پسند آیا کیونکہ اس کا ذائقہ بے مثال اور تازگی بخش ہے,1
السلام علیکم، میں نے یپسی پیاہوں اور واقعی مجھے یہ بہت پسند آیا کیونکہ اس کا ذائقہ بے مثال اور تازگی بخش ہے,1
السلام علیکم، میں لیز کھائےہوں اور مجھے خوشی ہے کہ میں نے یہ انتخاب کیا، اس کی خوشبو اور ذائقہ دونوں حیرت انگیز ہیں,1
السلام علیکم، میں سیون اپ پیاہوں لیکن افسوس کی بات ہے کہ یہ میری توقعات پر پورا نہیں اترا، خاص طور پر اس کا ذائقہ اور تازگی,2
السلام علیکم، میں نے لیز کھائےہوں اور میرے خیالات اس بارے میں ملا جلا ہیں، یہ نہ بہت اچھا ہے نہ ہی بہت برا,0
السلام علیکم، میں نے لیز کھائےہوں گا اور واقعی مجھے یہ بہت پسند آیا کیونکہ اس کا ذائقہ بے مثال اور تازگی بخش ہے,1
السلام علیکم، میں نے لیز کھائےتھا لیکن مجھے اس بار مایوسی ہوئی کیونکہ اس کا معیار پہلے جیسا نہیں رہا,2
السلام علیکم، میں یپسی پیاہوں گا لیکن میرے خیالات اس پر واضح نہیں ہیں، یہ کچھ خاص نہیں ہے لیکن برا بھی نہیں ہے,0
السلام علیکم، میں یپسی پیاہوں اور مجھے یہ بالکل بھی پسند نہیں آیا، شاید اس بار کچھ گڑبڑ تھی یا پھر ان کی کوالٹی میں کمی آئی ہے,2
السلام علیکم، میں لیز کھائےتھا لیکن افسوس کی بات ہے کہ یہ میری توقعات پر پورا نہیں اترا، خاص طور پر اس کا ذائقہ اور تازگی,2
السلام علیکم، میں نے لیز کھائےتھا اور میرے خیالات اس بارے میں ملا جلا ہیں، یہ نہ بہت اچھا ہے نہ ہی بہت برا,0
السلام علیکم، میں یپسی پیاتھا اور مجھے خوشی ہے کہ میں نے یہ انتخاب کیا، اس کی خوشبو اور ذائقہ دونوں حیرت انگیز ہیں,1
السلام علیکم، میں یپسی پیاہوں گا لیکن میرے خیالات اس پر واضح نہیں ہیں، یہ کچھ خاص نہیں ہے لیکن برا بھی نہیں ہے,0
السلام علیکم، میں سیون اپ پیاہوں گا اور میری رائے اس بارے میں مخلوط ہے، کبھی یہ اچھا لگتا ہے اور کبھی مجھے لگتا ہے کہ بہتر ہو سکتا ہے,0
السلام علیکم، میں نے لیز کھائےہوں لیکن مجھے اس بار مایوسی ہوئی کیونکہ اس کا معیار پہلے جیسا نہیں رہا,2
السلام علیکم، میں نے یپسی پیاہوں لیکن مجھے اس بار مایوسی ہوئی کیونکہ اس کا معیار پہلے جیسا نہیں رہا,2
السلام علیکم، میں نے یپسی پیاہوں گا لیکن مجھے اس بار مایوسی ہوئی کیونکہ اس کا معیار پہلے جیسا نہیں رہا,2
السلام علیکم، میں نے یپسی پیاتھا لیکن مجھے اس بار مایوسی ہوئی کیونکہ اس کا معیار پہلے جیسا نہیں رہا,2
السلام علیکم، میں نے یپسی پیاہوں گا اور واقعی مجھے یہ بہت پسند آیا کیونکہ اس کا ذائقہ بے مثال اور تازگی بخش ہے,1
السلام علیکم، میں لیز کھائےہوں اور میں ضرور کہوں گا کہ یہ میرے تجربات میں سے ایک بہترین تھا، خاص طور پر جب ہم دوستوں کے ساتھ باہر ہوتے ہیں,1
السلام علیکم، میں نے سیون اپ پیاہوں اور میرے خیالات اس بارے میں ملا جلا ہیں، یہ نہ بہت اچھا ہے نہ ہی بہت برا,0
السلام علیکم، میں لیز کھائےتھا اور میں ضرور کہوں گا کہ یہ میرے تجربات میں سے ایک بہترین تھا، خاص طور پر جب ہم دوستوں کے ساتھ باہر ہوتے ہیں,1
السلام علیکم، میں یپسی پیاتھا اور میری رائے اس بارے میں مخلوط ہے، کبھی یہ اچھا لگتا ہے اور کبھی مجھے لگتا ہے کہ بہتر ہو سکتا ہے,0
السلام علیکم، میں لیز کھائےہوں اور میری رائے اس بارے میں مخلوط ہے، کبھی یہ اچھا لگتا ہے اور کبھی مجھے لگتا ہے کہ بہتر ہو سکتا ہے,0
السلام علیکم، میں سیون اپ پیاہوں لیکن میرے خیالات اس پر واضح نہیں ہیں، یہ کچھ خاص نہیں ہے لیکن برا بھی نہیں ہے,0
السلام علیکم، میں نے لیز کھائےتھا اور میرے خیالات اس بارے میں ملا جلا ہیں، یہ نہ بہت اچھا ہے نہ ہی بہت برا,0
السلام علیکم، میں یپسی پیاہوں لیکن میرے خیالات اس پر واضح نہیں ہیں، یہ کچھ خاص نہیں ہے لیکن برا بھی نہیں ہے,0
السلام علیکم، میں سیون اپ پیاتھا اور میری رائے اس بارے میں مخلوط ہے، کبھی یہ اچھا لگتا ہے اور کبھی مجھے لگتا ہے کہ بہتر ہو سکتا ہے,0
السلام علیکم، میں لیز کھائےہوں گا اور میں ضرور کہوں گا کہ یہ میرے تجربات میں سے ایک بہترین تھا، خاص طور پر جب ہم دوستوں کے ساتھ باہر ہوتے ہیں,1
السلام علیکم، میں نے لیز کھائےتھا لیکن مجھے اس بار مایوسی ہوئی کیونکہ اس کا معیار پہلے جیسا نہیں رہا,2
السلام علیکم، میں نے سیون اپ پیاہوں گا اور میرے خیالات اس بارے میں ملا جلا ہیں، یہ نہ بہت اچھا ہے نہ ہی بہت برا,0
السلام علیکم، میں یپسی پیاہوں گا اور میری رائے اس بارے میں مخلوط ہے، کبھی یہ اچھا لگتا ہے اور کبھی مجھے لگتا ہے کہ بہتر ہو سکتا ہے,0
السلام علیکم، میں نے لیز کھائےہوں اور واقعی مجھے یہ بہت پسند آیا کیونکہ اس کا ذائقہ بے مثال اور تازگی بخش ہے,1
السلام علیکم، میں نے سیون اپ پیاہوں اور واقعی مجھے یہ بہت پسند آیا کیونکہ اس کا ذائقہ بے مثال اور تازگی بخش ہے,1
السلام علیکم، میں سیون اپ پیاہوں اور مجھے خوشی ہے کہ میں نے یہ انتخاب کیا، اس کی خوشبو اور ذائقہ دونوں حیرت انگیز ہیں,1
السلام علیکم، میں لیز کھائےہوں لیکن افسوس کی بات ہے کہ یہ میری توقعات پر پورا نہیں اترا، خاص طور پر اس کا ذائقہ اور تازگی,2
السلام علیکم، میں سیون اپ پیاتھا اور میں ضرور کہوں گا کہ یہ میرے تجربات میں سے ایک بہترین تھا، خاص طور پر جب ہم دوستوں کے ساتھ باہر ہوتے ہیں,1
السلام علیکم، میں سیون اپ پیاہوں اور مجھے خوشی ہے کہ میں نے یہ انتخاب کیا، اس کی خوشبو اور ذائقہ دونوں حیرت انگیز ہیں,1
السلام علیکم، میں سیون اپ پیاتھا لیکن افسوس کی بات ہے کہ یہ میری توقعات پر پورا نہیں اترا، خاص طور پر اس کا ذائقہ اور تازگی,2
السلام علیکم، میں یپسی پیاہوں اور مجھے یہ بالکل بھی پسند نہیں آیا، شاید اس بار کچھ گڑبڑ تھی یا پھر ان کی کوالٹی میں کمی آئی ہے,2
السلام علیکم، میں لیز کھائےتھا اور میری رائے اس بارے میں مخلوط ہے، کبھی یہ اچھا لگتا ہے اور کبھی مجھے لگتا ہے کہ بہتر ہو سکتا ہے,0
السلام علیکم، میں نے لیز کھائےہوں گا اور واقعی مجھے یہ بہت پسند آیا کیونکہ اس کا ذائقہ بے مثال اور تازگی بخش ہے,1
السلام علیکم، میں لیز کھائےہوں لیکن میرے خیالات اس پر واضح نہیں ہیں، یہ کچھ خاص نہیں ہے لیکن برا بھی نہیں ہے,0
السلام علیکم، میں نے یپسی پیاہوں اور میرے خیالات اس بارے میں ملا جلا ہیں، یہ نہ بہت اچھا ہے نہ ہی بہت برا,0
السلام علیکم، میں لیز کھائےہوں گا اور مجھے خوشی ہے کہ میں نے یہ انتخاب کیا، اس کی خوشبو اور ذائقہ دونوں حیرت انگیز ہیں,1
السلام علیکم، میں سیون اپ پیاتھا لیکن افسوس کی بات ہے کہ یہ میری توقعات پر پورا نہیں اترا، خاص طور پر اس کا ذائقہ اور تازگی,2
السلام علیکم، میں لیز کھائےہوں گا اور مجھے یہ بالکل بھی پسند نہیں آیا، شاید اس بار کچھ گڑبڑ تھی یا پھر ان کی کوالٹی میں کمی آئی ہے,2
السلام علیکم، میں نے یپسی پیاہوں لیکن مجھے اس بار مایوسی ہوئی کیونکہ اس کا معیار پہلے جیسا نہیں رہا,2
السلام علیکم، میں نے یپسی پیاہوں لیکن مجھے اس بار مایوسی ہوئی کیونکہ اس کا معیار پہلے جیسا نہیں رہا,2
السلام علیکم، میں نے سیون اپ پیاتھا اور واقعی مجھے یہ بہت پسند آیا کیونکہ اس کا ذائقہ بے مثال اور تازگی بخش ہے,1
السلام علیکم، میں نے لیز کھائےہوں گا اور میرے خیالات اس بارے میں ملا جلا ہیں، یہ نہ بہت اچھا ہے نہ ہی بہت برا,0
السلام علیکم، میں نے لیز کھائےہوں گا اور واقعی مجھے یہ بہت پسند آیا کیونکہ اس کا ذائقہ بے مثال اور تازگی بخش ہے,1
