audio_name,word,start_time,end_time
79.wav,میں,18,18
79.wav,کرنا,18,19
79.wav,چاہیے,19,20
79.wav,کی,20,20
79.wav,ضرورت,20,21
79.wav,ہے,21,21
79.wav,کوئی,21,22
79.wav,پتہ,22,22
79.wav,ہونا,22,23
79.wav,چاہیے,23,23
79.wav,اس,23,23
79.wav,نے,23,24
80.wav,اسلام,0,2
80.wav,علیکم,2,3
80.wav,میرا,3,3
80.wav,نام,3,3
80.wav,بلال,3,4
80.wav,لکھویرا,4,4
80.wav,ہے,4,5
80.wav,اور,5,5
80.wav,آج,5,6
80.wav,کا,6,6
80.wav,موضوع,6,6
80.wav,خاص,6,7
80.wav,ہے,7,7
80.wav,پیپسی,7,8
80.wav,کی,8,8
80.wav,بوتل,8,8
80.wav,اگر,8,11
80.wav,میں,11,12
80.wav,جائے,12,12
80.wav,یا,12,13
80.wav,پھر,13,13
80.wav,سردیوں,13,13
80.wav,میں,13,13
80.wav,پیچھے,13,14
80.wav,اس,14,14
80.wav,سے,14,14
80.wav,کوئی,14,15
80.wav,فرق,15,15
80.wav,نہیں,15,15
80.wav,پڑتا,15,15
80.wav,لیکن,15,15
80.wav,اگر,15,16
80.wav,میں,16,16
80.wav,آپ,16,16
80.wav,سے,16,16
80.wav,کہوں,16,17
80.wav,کہ,17,17
80.wav,یہ,17,18
80.wav,آپ,18,18
80.wav,کو,18,18
80.wav,پانی,18,19
80.wav,سے,19,19
80.wav,ہمیشہ,19,20
80.wav,ہمیشہ,20,20
80.wav,کے,20,20
80.wav,لئے,20,21
80.wav,دور,21,21
80.wav,کر,21,21
80.wav,دے,21,21
80.wav,گا,21,22
80.wav,تو,22,22
80.wav,یہ,22,22
80.wav,کہنا,22,23
80.wav,غلط,23,23
80.wav,نہ,23,23
80.wav,ہوگا,23,24
80.wav,کیونکہ,24,24
80.wav,انسان,24,25
80.wav,جب,25,26
80.wav,ایک,26,26
80.wav,چیز,26,27
80.wav,کو,27,27
80.wav,بار,27,27
80.wav,بار,27,28
80.wav,کرتا,28,28
80.wav,ہے,28,28
80.wav,تو,28,28
80.wav,وہ,28,28
80.wav,اس,28,29
80.wav,کا,29,29
80.wav,عادی,29,30
80.wav,ہوجاتا,30,30
80.wav,ہے,30,30
80.wav,تو,30,31
80.wav,لہٰذا,31,31
80.wav,آپ,31,32
80.wav,اس,32,32
80.wav,چیز,32,32
80.wav,سے,32,32
80.wav,بچے,32,33
80.wav,اس,33,34
80.wav,کا,34,34
80.wav,ذائقہ,34,34
80.wav,بھی,34,34
80.wav,صحیح,34,35
80.wav,نہیں,35,35
80.wav,ہے,35,35
80.wav,اور,35,35
80.wav,یہ,35,36
80.wav,وہ,36,37
80.wav,اس,37,38
80.wav,کو,38,38
80.wav,پینے,38,38
80.wav,کے,38,38
80.wav,بعد,38,39
80.wav,انسان,39,39
80.wav,بہت,39,40
80.wav,سی,40,40
80.wav,بیماریوں,40,40
80.wav,میں,40,40
80.wav,مبتلا,40,41
80.wav,ہوجاتا,41,41
80.wav,تو,41,41
80.wav,لہٰذا,41,42
80.wav,اس,42,42
80.wav,چیز,42,42
80.wav,سے,42,43
80.wav,پرہیز,43,43
80.wav,گاری,43,43
80.wav,اختیار,43,44
80.wav,کریں,44,44
80.wav,اور,44,44
80.wav,بچے,44,46
80.wav,شکریہ,46,47
81.wav,راج,0,2
81.wav,کمار,2,3
81.wav,عنوان,3,3
81.wav,خان,3,3
81.wav,سے,3,4
81.wav,لیہ,4,4
81.wav,علی,4,4
81.wav,سے,4,5
81.wav,تو,5,5
81.wav,لاہور,5,6
81.wav,میں,6,6
81.wav,بنتی,6,6
81.wav,ہو,6,7
81.wav,یا,7,7
81.wav,اسلام,7,7
81.wav,آباد,7,7
81.wav,میں,7,8
81.wav,اس,8,8
81.wav,سے,8,8
81.wav,کوئی,8,8
81.wav,فرق,8,8
81.wav,نہیں,8,8
81.wav,پڑتا,8,9
81.wav,لیکن,9,10
81.wav,فرق,10,10
81.wav,نہیں,10,10
81.wav,پڑتا,10,10
81.wav,ہے,10,11
81.wav,جب,11,11
81.wav,ان,11,11
81.wav,کی,11,11
81.wav,قیمتیں,11,12
81.wav,آسمان,12,12
81.wav,کو,12,12
81.wav,چھوئیں,12,13
81.wav,تو,13,14
81.wav,آج,14,14
81.wav,کے,14,14
81.wav,زمانے,14,15
81.wav,میں,15,15
81.wav,لیس,15,16
81.wav,کی,16,16
81.wav,قیمتوں,16,16
81.wav,میں,16,16
81.wav,بے,16,17
81.wav,حد,17,17
81.wav,تک,17,17
81.wav,اضافہ,17,18
81.wav,ہو,18,18
81.wav,چکا,18,18
81.wav,ہے,18,18
81.wav,اتنی,18,19
81.wav,مہنگی,19,20
81.wav,ہوگئی,20,20
81.wav,کہ,20,20
81.wav,غریب,20,21
81.wav,کی,21,21
81.wav,پہنچ,21,21
81.wav,سے,21,21
81.wav,باہر,21,21
81.wav,ہوتا,21,22
81.wav,جا,22,22
81.wav,رہا,22,22
81.wav,ہے,22,22
82.wav,اسلام,0,2
82.wav,علیکم,2,3
82.wav,میرا,3,3
82.wav,نام,3,3
82.wav,بلال,3,3
82.wav,کھولا,3,4
82.wav,ہے,4,4
82.wav,اور,4,5
82.wav,آج,5,5
82.wav,کا,5,5
82.wav,نوجوان,5,6
82.wav,خواص,6,6
82.wav,ہے,6,6
82.wav,لیس,6,7
82.wav,حالیست,7,8
82.wav,ورسیز,8,9
82.wav,لاہور,9,9
82.wav,میں,9,10
82.wav,بنتی,10,10
82.wav,ہو,10,10
82.wav,اسلام,10,11
82.wav,آباد,11,11
82.wav,میں,11,11
82.wav,بنتی,11,11
82.wav,ہو,11,12
82.wav,یا,12,12
82.wav,پھر,12,12
82.wav,کراچی,12,14
82.wav,میں,14,14
82.wav,بنتی,14,14
82.wav,ہوں,14,14
82.wav,اس,14,14
82.wav,سے,14,15
82.wav,کوئی,15,15
82.wav,فرق,15,15
82.wav,نہیں,15,15
82.wav,پڑتا,15,15
82.wav,فرق,15,16
82.wav,پڑتا,16,17
82.wav,ہے,17,17
82.wav,جب,17,17
82.wav,آپ,17,18
82.wav,کو,18,18
82.wav,پتہ,18,18
82.wav,چلے,18,18
82.wav,کہ,18,18
82.wav,یہ,18,18
82.wav,سو,18,19
82.wav,فیصد,19,19
82.wav,خالص,19,20
82.wav,بنتی,20,21
82.wav,ہے,21,21
82.wav,اور,21,22
82.wav,اس,22,22
82.wav,میں,22,24
82.wav,اور,24,24
82.wav,یہ,24,25
82.wav,انتہائی,25,26
82.wav,لذیذ,26,26
82.wav,ہوتی,26,27
82.wav,ہے,27,27
82.wav,تو,27,27
82.wav,لہٰذا,27,28
82.wav,آپ,28,28
82.wav,بھی,28,28
82.wav,اپنے,28,28
82.wav,اپنے,28,29
82.wav,گھروں,29,29
82.wav,سے,29,29
82.wav,نکلے,29,30
82.wav,اور,30,30
82.wav,نے,30,30
82.wav,سکھائی,30,31
82.wav,اور,31,31
82.wav,اپنی,31,32
82.wav,زندگی,32,32
82.wav,کو,32,33
82.wav,پرُجوش,33,33
82.wav,بنائیں,33,34
82.wav,شکریہ,34,35
83.wav,آپ,1,2
83.wav,کے,2,3
83.wav,لئے,3,3
83.wav,اس,3,3
83.wav,کے,3,3
83.wav,منفی,3,3
83.wav,اثرات,3,4
83.wav,کیا,4,4
83.wav,ہیں,4,4
83.wav,پہلی,5,6
83.wav,بات,6,6
83.wav,یہ,6,6
83.wav,ہے,6,6
83.wav,کہ,6,7
83.wav,انہوں,7,7
83.wav,نے,7,7
83.wav,اس,7,8
83.wav,کی,8,8
83.wav,کوالٹی,8,8
83.wav,بہت,8,8
83.wav,کم,8,9
83.wav,کر,9,9
83.wav,دیے,9,9
83.wav,دوسرا,9,10
83.wav,انہوں,10,11
83.wav,نے,11,11
83.wav,اس,11,12
83.wav,کی,12,12
83.wav,کوالٹی,12,12
83.wav,میں,12,12
83.wav,بھی,12,13
83.wav,کافی,13,13
83.wav,زیادہ,13,13
83.wav,چینج,13,14
83.wav,کی,14,14
83.wav,ہے,14,14
83.wav,اور,14,15
83.wav,انہوں,15,16
83.wav,نے,16,16
83.wav,جو,16,17
83.wav,ہے,17,17
83.wav,اس,17,17
83.wav,میں,17,18
83.wav,کافی,18,18
83.wav,عاجز,18,19
83.wav,کی,19,19
83.wav,ہے,19,20
83.wav,جس,20,20
83.wav,کی,20,20
83.wav,وجہ,20,20
83.wav,سے,20,20
83.wav,ان,20,20
83.wav,کا,20,21
83.wav,ان,21,21
83.wav,کی,21,21
83.wav,جماعت,21,21
83.wav,کی,21,21
83.wav,تلافی,21,22
83.wav,کر,22,22
83.wav,دی,22,22
83.wav,ہے,22,23
83.wav,دوسرا,23,24
83.wav,اس,24,24
83.wav,کے,24,24
83.wav,انسانی,24,24
83.wav,صحت,24,25
83.wav,پر,25,25
83.wav,بھی,25,25
83.wav,منفی,25,25
83.wav,اثرات,25,25
83.wav,مرتب,25,26
83.wav,کرتے,26,29
83.wav,ہیں,29,29
83.wav,تو,29,30
83.wav,ہمیں,30,30
83.wav,بے,30,30
83.wav,برکتی,30,31
83.wav,ہوتی,31,31
83.wav,ہے,31,31
83.wav,اور,31,32
83.wav,ہمارے,32,32
83.wav,یوٹیوب,32,33
83.wav,اور,33,33
83.wav,ویڈمیٹ,33,33
83.wav,گانے,33,34
83.wav,کی,34,34
83.wav,ویڈیو,34,34
83.wav,اور,34,35
83.wav,پرائس,35,35
83.wav,کتنی,35,36
83.wav,ہیں,36,36
83.wav,وہ,36,36
83.wav,ہماری,36,37
83.wav,صحت,37,37
83.wav,کے,37,38
83.wav,لیے,38,38
83.wav,بہت,38,38
83.wav,نقصان,38,38
83.wav,دہ,38,38
83.wav,ہے,38,39
84.wav,عمر,1,2
84.wav,فاروق,2,2
84.wav,نے,2,3
84.wav,خود,3,3
84.wav,لکھا,3,4
84.wav,نہ,4,4
84.wav,کافی,4,4
84.wav,پسند,4,4
84.wav,ہے,4,4
84.wav,یہی,5,8
84.wav,تو,8,8
84.wav,فرق,8,8
84.wav,ہے,8,9
84.wav,ہر,9,9
84.wav,جگہ,9,10
84.wav,پر,10,10
84.wav,لگ,10,10
84.wav,جاتے,10,10
84.wav,ہیں,10,10
84.wav,اس,10,11
84.wav,کو,11,12
84.wav,ایسے,12,12
84.wav,بھی,12,18
84.wav,مارکیٹ,18,19
84.wav,میں,19,19
84.wav,تو,19,19
84.wav,پہلے,19,19
84.wav,بھی,19,20
84.wav,ایسا,20,20
84.wav,کچھ,20,20
84.wav,نہیں,20,20
84.wav,ہے,20,20
84.wav,کیونکہ,20,20
84.wav,ہر,20,21
84.wav,پارٹی,21,22
84.wav,کا,22,22
84.wav,لیڈر,22,22
84.wav,ہیں,22,22
84.wav,اور,22,23
84.wav,ٹکٹ,23,23
84.wav,دونوں,23,24
84.wav,ہے,24,24
85.wav,نیٹ,0,1
85.wav,کس,1,1
85.wav,چیز,1,1
85.wav,کی,1,1
85.wav,یہ,1,2
85.wav,ہے,2,2
85.wav,کہ,2,2
85.wav,اس,2,2
85.wav,کی,2,2
85.wav,وجہ,2,2
85.wav,سے,2,3
85.wav,میں,3,3
85.wav,اتفاق,3,3
85.wav,ہوتا,3,4
85.wav,ہے,4,4
85.wav,باقی,4,5
85.wav,فیسٹیول,5,6
85.wav,شروع,6,6
85.wav,ہوتے,6,7
85.wav,ہیں,7,7
85.wav,اور,7,7
85.wav,پاکستان,7,8
85.wav,میں,8,8
85.wav,دہشت,8,8
85.wav,گردی,8,9
85.wav,ہے,9,9
85.wav,اس,9,10
85.wav,کے,10,10
85.wav,پیچھے,10,13
85.wav,کے,13,14
85.wav,بینک,14,14
85.wav,اکاؤنٹ,14,15
85.wav,میں,15,15
85.wav,بہت,15,16
85.wav,فرق,16,16
85.wav,ہوتا,16,16
85.wav,ہے,16,16
85.wav,اور,16,17
85.wav,جن,17,17
85.wav,کے,17,18
85.wav,ساتھ,18,19
85.wav,اس,19,19
85.wav,لئے,19,19
85.wav,مجھے,19,19
85.wav,کنفرم,19,20
85.wav,کر,20,20
85.wav,لیتے,20,20
85.wav,ہیں,20,21
86.wav,اس,0,2
86.wav,کے,2,4
86.wav,بارے,4,4
86.wav,میں,4,4
86.wav,بات,4,4
86.wav,کرو,4,4
86.wav,اس,4,5
86.wav,کے,5,6
86.wav,پیچھے,6,7
86.wav,بھاگ,7,7
86.wav,رہے,7,7
86.wav,ہیں,7,7
86.wav,اور,7,7
86.wav,دوسری,7,8
86.wav,طرف,8,8
86.wav,دیکھتے,8,8
86.wav,ہی,8,8
86.wav,کافی,8,9
86.wav,نہیں,9,9
86.wav,لے,9,9
86.wav,سکتے,9,10
86.wav,ہیں,10,11
86.wav,اس,11,13
86.wav,کے,13,13
86.wav,علاوہ,13,14
86.wav,یہ,14,14
86.wav,پوسٹ,14,14
86.wav,کی,14,14
86.wav,ہے,14,14
86.wav,اور,14,15
86.wav,اس,15,16
86.wav,کے,16,16
86.wav,پاس,16,16
86.wav,کافی,16,16
86.wav,زیادہ,16,16
86.wav,پاکستان,16,17
86.wav,میں,17,17
86.wav,جس,17,18
86.wav,کی,18,18
86.wav,وجہ,18,18
86.wav,سے,18,18
87.wav,میرا,1,2
87.wav,نام,2,2
87.wav,یوسف,2,2
87.wav,ہے,2,2
87.wav,اور,2,2
87.wav,صفائی,2,3
87.wav,کے,3,3
87.wav,بارے,3,3
87.wav,میں,3,3
87.wav,بات,3,4
87.wav,کرو,4,4
87.wav,تو,4,4
87.wav,اس,4,4
87.wav,کی,4,4
87.wav,سب,4,4
87.wav,سے,4,5
87.wav,اچھی,5,5
87.wav,چیز,5,5
87.wav,ہوتی,5,6
87.wav,ہے,6,6
87.wav,وہ,6,6
87.wav,ہائیڈریشن,6,6
87.wav,اور,6,6
87.wav,جسم,6,7
87.wav,کے,7,7
87.wav,لیے,7,7
87.wav,بہت,7,8
87.wav,اچھے,8,8
87.wav,کام,8,8
87.wav,آتی,8,8
87.wav,ہے,8,8
87.wav,اور,8,9
87.wav,اس,9,9
87.wav,کے,9,9
87.wav,علاوہ,9,9
87.wav,اس,9,9
87.wav,کے,9,9
87.wav,بارے,9,10
87.wav,میں,10,10
87.wav,بات,10,10
87.wav,کی,10,10
87.wav,جائے,10,10
87.wav,تو,10,10
87.wav,وہ,10,11
87.wav,بھی,11,11
87.wav,کافی,11,11
87.wav,زیادہ,11,11
87.wav,اچھا,11,12
87.wav,لگتا,12,12
87.wav,ہے,12,12
87.wav,اور,12,13
87.wav,اس,13,13
87.wav,کے,13,13
87.wav,علاوہ,13,13
87.wav,جس,13,14
87.wav,کے,14,14
87.wav,قول,14,15
87.wav,کے,15,15
87.wav,اندر,15,15
87.wav,چینل,15,16
87.wav,فور,16,16
87.wav,کلاس,16,17
87.wav,کو,17,17
87.wav,پتہ,17,17
87.wav,چل,17,17
87.wav,جاتا,17,18
87.wav,ہے,18,18
87.wav,یہ,18,18
87.wav,بات,18,18
87.wav,نہیں,18,18
87.wav,سب,18,19
87.wav,سے,19,19
87.wav,اچھی,19,19
87.wav,سے,19,19
87.wav,محفوظ,19,20
87.wav,نہیں,20,20
87.wav,ہوتے,20,20
88.wav,کے,1,2
88.wav,بارے,2,2
88.wav,میں,2,2
88.wav,لکھی,2,2
88.wav,ہوئی,2,3
88.wav,اچھی,3,3
88.wav,لگتی,3,3
88.wav,ہے,3,3
88.wav,وہ,3,3
88.wav,یہ,3,3
88.wav,ہے,3,4
88.wav,کہ,4,4
88.wav,اس,4,4
88.wav,کی,4,4
88.wav,مقدار,4,5
88.wav,سے,5,5
88.wav,وہ,5,5
88.wav,کافی,5,6
88.wav,اچھی,6,6
88.wav,ہے,6,6
88.wav,اس,6,6
88.wav,کی,6,7
88.wav,قیمت,7,8
88.wav,ہے,8,9
88.wav,اس,9,9
88.wav,سے,9,10
88.wav,زیادہ,10,12
88.wav,نہیں,12,12
88.wav,ہے,12,12
88.wav,تو,12,12
88.wav,آپ,12,13
88.wav,کہ,13,13
88.wav,آپ,13,13
88.wav,اس,13,13
88.wav,کو,13,13
88.wav,کسی,13,14
88.wav,بھی,14,14
88.wav,ٹائم,14,14
88.wav,استعمال,14,14
88.wav,کر,14,14
88.wav,سکتے,14,15
88.wav,ہیں,15,15
88.wav,ٹھیک,15,15
88.wav,ہے,15,15
88.wav,اگر,15,15
88.wav,آپ,15,15
88.wav,کا,15,16
88.wav,اعتراف,16,16
88.wav,اس,16,16
88.wav,میں,16,16
88.wav,ایکلیر,16,17
88.wav,اس,17,17
88.wav,دفعہ,17,17
88.wav,کا,17,17
88.wav,ذکر,17,18
88.wav,ہے,18,18
88.wav,کہ,18,18
88.wav,آپ,18,19
88.wav,کے,19,19
88.wav,ہو,19,20
88.wav,کیوں,20,21
88.wav,کسی,21,22
88.wav,کووفا,22,26
88.wav,کے,26,26
88.wav,بدلے,26,26
88.wav,میں,26,27
88.wav,آپ,27,27
88.wav,سے,27,27
88.wav,اس,27,27
88.wav,لیے,27,27
88.wav,انہوں,27,28
88.wav,نے,28,28
88.wav,افرنگی,28,28
88.wav,سیاست,28,29
88.wav,کو,29,29
88.wav,چھپا,29,30
88.wav,سکتے,30,30
88.wav,ہیں,30,30
89.wav,دوستی,0,2
89.wav,کے,2,2
89.wav,بارے,2,2
89.wav,میں,2,2
89.wav,کچھ,2,3
89.wav,غلطی,3,3
89.wav,ہوئی,3,3
89.wav,ہے,3,4
89.wav,کہ,4,4
89.wav,ایک,4,5
89.wav,تو,5,5
89.wav,روایتی,5,6
89.wav,ممالک,6,7
89.wav,میں,7,7
89.wav,صرف,7,7
89.wav,نیوز,7,7
89.wav,ہی,7,7
89.wav,زیادہ,7,9
89.wav,ہے,9,9
89.wav,کہ,9,9
89.wav,پاکستان,9,10
89.wav,میں,10,10
89.wav,صرف,10,10
89.wav,ایک,10,11
89.wav,ہی,11,11
89.wav,ہے,11,11
89.wav,جس,11,13
89.wav,کی,13,13
89.wav,وجہ,13,13
89.wav,سے,13,13
89.wav,یہ,13,14
89.wav,امید,14,14
89.wav,باقی,14,15
89.wav,پلیئرز,15,15
89.wav,کا,15,16
89.wav,مزہ,16,16
89.wav,چکھنے,16,16
89.wav,کا,16,16
89.wav,موقع,16,17
89.wav,نہیں,17,17
89.wav,ملتا,17,17
89.wav,اور,17,18
89.wav,یہ,18,18
89.wav,کہ,18,18
89.wav,اس,18,19
89.wav,لیے,19,19
89.wav,کہ,19,20
89.wav,کا,20,20
89.wav,فیصلہ,20,21
89.wav,کیا,21,21
89.wav,ہے,21,22
89.wav,جو,22,23
89.wav,کہ,23,23
89.wav,پاکستان,23,25
89.wav,کے,25,25
89.wav,لیے,25,25
89.wav,اچھا,25,26
89.wav,نہیں,26,26
90.wav,پلیز,0,5
90.wav,مجھے,5,6
90.wav,ہر,6,6
90.wav,بار,6,6
90.wav,میں,6,7
90.wav,ڈال,7,8
90.wav,دیا,8,8
90.wav,ان,8,9
90.wav,کی,9,9
90.wav,یونی,9,9
90.wav,لیور,9,10
90.wav,اور,10,11
90.wav,رنج,11,12
90.wav,مجھے,12,13
90.wav,حرب,13,13
90.wav,ایٹمی,13,14
90.wav,خوشی,14,14
90.wav,دیتے,14,15
90.wav,ہیں,15,15
90.wav,میرا,15,17
90.wav,دل,17,17
90.wav,کہتا,17,17
90.wav,ہے,17,17
90.wav,کہ,17,19
90.wav,یہ,19,19
90.wav,سب,19,21
90.wav,سے,21,21
90.wav,بہترین,21,21
90.wav,ہے,21,22
91.wav,ٹائیگر,0,3
91.wav,شروف,3,3
91.wav,اور,3,4
91.wav,اس,4,4
91.wav,کے,4,4
91.wav,علاوہ,4,4
91.wav,باقی,4,5
91.wav,لوگوں,5,6
91.wav,کی,6,6
91.wav,بات,6,6
91.wav,کرو,6,6
91.wav,تو,6,7
91.wav,اس,7,7
91.wav,کے,7,7
91.wav,پیش,7,8
91.wav,نظر,8,8
91.wav,رکھتے,8,10
91.wav,ہیں,10,10
91.wav,تو,10,10
91.wav,اس,10,10
91.wav,کا,10,13
91.wav,نظریاتی,13,13
91.wav,تو,13,14
91.wav,مجھے,14,14
91.wav,بہت,14,15
91.wav,پسند,15,15
91.wav,ہے,15,15
91.wav,اور,15,15
91.wav,میں,15,16
91.wav,اس,16,16
91.wav,چیز,16,17
91.wav,کو,17,18
92.wav,سود,0,1
92.wav,کے,1,3
92.wav,بارے,3,3
92.wav,میں,3,3
92.wav,تفصیل,3,4
92.wav,سے,4,4
92.wav,چلتی,4,4
92.wav,ہے,4,4
92.wav,تو,4,4
92.wav,یہ,4,4
92.wav,کس,4,5
92.wav,کا,5,5
92.wav,ذائقہ,5,5
92.wav,کافی,5,5
92.wav,مختلف,5,5
92.wav,ہے,5,6
92.wav,آپ,6,6
92.wav,کبھی,6,7
92.wav,بھی,7,7
92.wav,کسی,7,7
92.wav,اور,7,7
92.wav,پر,7,8
92.wav,نہیں,8,8
92.wav,کر,8,8
92.wav,سکتے,8,8
92.wav,ہیں,8,8
92.wav,اور,8,9
92.wav,آپ,9,10
92.wav,کسی,10,11
92.wav,بھی,11,11
92.wav,کام,11,12
92.wav,کو,12,12
92.wav,انجام,12,12
92.wav,دے,12,13
92.wav,سکتی,13,13
92.wav,ہے,13,13
92.wav,محفل,13,13
92.wav,کی,13,14
92.wav,جانب,14,14
92.wav,سے,14,14
92.wav,اور,14,15
92.wav,ہے,15,17
93.wav,اور,0,1
93.wav,ایسی,1,2
93.wav,جو,2,2
93.wav,ہے,2,2
93.wav,وہ,2,2
93.wav,اپنا,2,4
93.wav,اپنا,4,5
93.wav,نظریہ,5,6
93.wav,زندگی,6,6
93.wav,کہ,6,7
93.wav,مطابق,7,7
93.wav,پسند,7,8
93.wav,ہے,8,8
93.wav,اسے,8,9
93.wav,پسند,9,10
93.wav,تھی,10,10
93.wav,کہ,10,10
93.wav,اس,10,11
93.wav,کے,11,11
93.wav,گھر,11,12
93.wav,والوں,12,13
93.wav,کو,13,13
93.wav,چیلنج,13,13
93.wav,کیا,13,14
93.wav,کہ,14,14
93.wav,وہ,14,14
93.wav,اسے,14,14
93.wav,پسند,14,15
93.wav,نہیں,15,15
93.wav,کرتے,15,15
93.wav,کچھ,15,15
93.wav,ایسے,15,16
93.wav,لوگوں,16,16
93.wav,کے,16,16
93.wav,دلوں,16,16
93.wav,کو,16,16
93.wav,الگ,16,17
93.wav,الگ,17,17
93.wav,بیماریوں,17,17
93.wav,کی,17,18
93.wav,نشاندہی,18,18
93.wav,کرتے,18,19
93.wav,تھے,19,19
93.wav,تو,19,20
93.wav,پسند,20,22
93.wav,ہے,22,22
93.wav,اور,22,22
93.wav,میں,22,22
93.wav,سے,22,22
93.wav,ہر,22,22
93.wav,ایک,22,23
93.wav,کے,23,23
93.wav,ساتھ,23,23
93.wav,دیتا,23,23
93.wav,ہوں,23,23
94.wav,فیلم,1,2
94.wav,احمد,2,2
94.wav,حلمی,2,3
94.wav,کافی,3,4
94.wav,مطمئن,4,4
94.wav,نہیں,4,5
94.wav,کرتا,5,6
94.wav,ہوں,6,7
94.wav,اور,7,7
94.wav,میری,7,8
94.wav,آئی,8,8
94.wav,ڈی,8,8
94.wav,میں,8,9
94.wav,ایڈ,9,11
94.wav,کر,11,11
94.wav,دو,11,11
94.wav,دہائیوں,11,12
94.wav,سے,12,12
94.wav,کیونکہ,12,13
94.wav,گوگل,13,13
94.wav,کی,13,14
94.wav,زبان,14,14
94.wav,سے,14,14
94.wav,زیادہ,14,14
94.wav,چینی,14,14
94.wav,میں,14,15
94.wav,ایسی,15,15
94.wav,کوئی,15,15
94.wav,بات,15,15
94.wav,نہیں,15,16
94.wav,ہے,16,16
94.wav,جس,16,17
94.wav,میں,17,17
94.wav,کہا,17,18
94.wav,جاتا,18,20
94.wav,ہے,20,20
95.wav,کیا,0,2
95.wav,نام,2,2
95.wav,ہے,2,2
95.wav,اور,2,2
95.wav,بچے,2,3
95.wav,کے,3,3
95.wav,بارے,3,3
95.wav,میں,3,3
95.wav,ہر,3,3
95.wav,چیز,3,3
95.wav,مجھے,3,3
95.wav,اچھی,3,4
95.wav,لگتی,4,4
95.wav,ہے,4,4
95.wav,وہ,4,4
95.wav,یہ,4,4
95.wav,ہے,4,4
95.wav,کہ,4,4
95.wav,اس,4,5
95.wav,کا,5,5
95.wav,زیادہ,5,5
95.wav,استعمال,5,6
95.wav,صحت,6,6
95.wav,کے,6,7
95.wav,لئے,7,7
95.wav,اچھا,7,7
95.wav,نہیں,7,8
95.wav,ہے,8,8
95.wav,کیونکہ,8,8
95.wav,اس,8,9
95.wav,میں,9,9
95.wav,کاربوہائیڈریٹ,9,10
95.wav,کافی,10,10
95.wav,زیادہ,10,10
95.wav,مقدار,10,11
95.wav,میں,11,11
95.wav,پائے,11,11
95.wav,جاتے,11,11
95.wav,ہیں,11,12
95.wav,جو,12,12
95.wav,انسانی,12,12
95.wav,کے,12,13
95.wav,لیے,13,13
95.wav,خاص,13,13
95.wav,کرشوگرکے,13,13
95.wav,مریضوں,13,14
95.wav,کے,14,14
95.wav,لئے,14,14
95.wav,اچھے,14,15
95.wav,نہیں,15,15
95.wav,ہیں,15,15
95.wav,اور,15,16
95.wav,وہ,16,18
95.wav,بھی,18,19
95.wav,ایک,19,20
95.wav,بار,20,21
95.wav,بار,21,21
95.wav,استعمال,21,23
95.wav,کرنا,23,23
95.wav,ہے,23,23
95.wav,کہ,23,25
95.wav,لوگ,25,25
95.wav,بولتے,25,26
95.wav,ہیں,26,26
96.wav,ہاں,0,2
96.wav,جی,2,2
96.wav,ٹو,2,2
96.wav,پانی,2,3
96.wav,پیکار,3,4
96.wav,زندگی,4,4
96.wav,سے,4,4
96.wav,بیزار,4,5
96.wav,ہو,5,5
96.wav,گیا,5,5
96.wav,ہے,5,5
96.wav,تو,5,6
96.wav,اس,6,6
96.wav,کا,6,6
96.wav,علاج,6,7
96.wav,ہے,7,7
96.wav,نہ,7,7
96.wav,ہمارے,7,8
96.wav,پاس,8,8
96.wav,پیپسی,8,8
96.wav,کی,8,8
96.wav,بوتل,8,9
96.wav,شراب,9,9
96.wav,کی,9,10
96.wav,بوتل,10,10
96.wav,تو,10,10
96.wav,آپ,10,10
96.wav,سردی,10,11
96.wav,میں,11,11
96.wav,بھی,11,11
96.wav,ہیں,11,12
96.wav,اگر,12,12
96.wav,یہاں,12,12
96.wav,سے,12,13
96.wav,کوئی,13,13
96.wav,فرق,13,13
96.wav,نہیں,13,13
96.wav,پڑتا,13,14
96.wav,لیکن,14,14
96.wav,آپ,14,15
96.wav,اسے,15,15
96.wav,پی,15,15
96.wav,کر,15,15
96.wav,پانی,15,16
96.wav,کو,16,16
96.wav,ہمیشہ,16,17
96.wav,ہمیشہ,17,17
96.wav,کے,17,17
96.wav,لیے,17,18
96.wav,بھول,18,18
96.wav,جائیں,18,18
96.wav,گے,18,18
96.wav,تو,18,18
96.wav,لہذا,18,19
96.wav,میں,19,19
96.wav,آپ,19,19
96.wav,کو,19,19
96.wav,یہی,19,19
96.wav,کہوں,19,20
96.wav,گا,20,20
96.wav,آپ,20,21
96.wav,اپنے,21,21
96.wav,گھروں,21,21
96.wav,سے,21,21
96.wav,باہر,21,22
96.wav,نکلیں,22,22
96.wav,اور,22,22
96.wav,جاکے,22,23
96.wav,پیپسی,23,23
96.wav,کی,23,24
96.wav,بوتل,24,24
96.wav,پیز,24,24
96.wav,کہا,24,25
96.wav,کہ,25,26
96.wav,آپ,26,26
96.wav,اپنی,26,26
96.wav,زندگی,26,26
96.wav,سے,26,26
96.wav,لطف,26,26
96.wav,اندوز,26,27
96.wav,ہو,27,27
96.wav,رہے,27,27
97.wav,اسلام,0,1
97.wav,علیکم,1,1
97.wav,میرا,1,2
97.wav,نام,2,2
97.wav,بلال,2,2
97.wav,بھرا,2,2
